"ID","WT","treat1","log2FoldChange","pvalue","padj"
"AT4G12370",1.24719257612214,8.83149744150603,2.84437954441214,0.00326500778308841,0.00667054596313776
"AT4G12382",3.90237238224853,12.9595109006399,1.71438586128472,0.0150092014002377,0.0272526974594776
"AT4G12430",245.161328291746,645.588835871574,1.39666741384378,3.00070101985968e-31,4.38389841212794e-30
"AT4G12460",929.662892722871,2008.15814020649,1.1110632117653,2.0940807784456e-26,2.51186739589556e-25
"AT4G12470",1144.3852925369,24881.2708781567,4.4426452239241,7.18173730409119e-147,9.12604305964672e-145
"AT4G12480",2506.4622719783,6605.25891181313,1.39799737485224,2.02972735971193e-06,6.37421651721607e-06
"AT4G12490",77.9786836340506,196.589915252257,1.33416517430571,0.034479436294445,0.0580919333410585
"AT4G12500",71.0816251400254,362.717805174804,2.35517467478711,1.632987206886e-20,1.44773335296528e-19
"AT4G12590",977.698822031351,2120.82248601478,1.11780454187608,6.51266454274735e-62,2.35401465946592e-60
"AT4G12750",293.830051773383,2080.86381273477,2.82248149822168,2.33379799413882e-113,1.94334482802044e-111
"AT4G12760",241.293933998211,488.852538835597,1.01911876596339,6.258806998725e-17,4.49786077039448e-16
"AT4G12900",54.0274415863776,156.256795767381,1.5333003187619,3.00544922436346e-14,1.8199789073224e-13
"AT4G13250",1607.49971155749,4760.49313657298,1.56625513171593,5.86887176303959e-20,5.04896802801974e-19
"AT4G06060",13.1643494365576,50.9742270688474,1.95441427005121,7.36439954843859e-06,2.17131867290398e-05
"AT4G13640",463.796963702705,1590.00036259265,1.77833752891943,2.25840655160217e-55,6.96594223084572e-54
"AT4G13850",2339.5800444903,8050.16162310323,1.78248538428065,9.30620608384058e-96,5.95939149694338e-94
"AT4G13880",69.621785242023,161.940132133505,1.21993376599288,1.32187397219078e-10,6.11742814368562e-10
"AT4G14103",21.5591912184423,111.777225229378,2.36580411468045,1.21845132763912e-16,8.6142496353924e-16
"AT4G14104",0,2.92623895785935,4.1148896642833,0.0120591218339051,0.0222960332300407
"AT4G14230",234.829820229417,2340.01105090762,3.31831372319662,7.02587151124764e-193,1.40505912402803e-190
"AT4G14270",335.53468145601,1533.33264957512,2.19316927025485,1.31131065256125e-54,3.93522230026931e-53
"AT4G14368",5.59922841160578,34.034319919216,2.61736133950066,1.32254269700855e-07,4.69275694031627e-07
"AT4G14370",71.1907383073211,168.069010068347,1.239991998525,6.79151952783846e-10,2.96580442885632e-09
"AT4G14580",50.9725434426012,682.665191009071,3.73919052891842,2.08924480374299e-109,1.64746389170998e-107
"AT4G14590",87.0976271810818,179.764921530076,1.04463415526858,2.97738833616287e-08,1.11964119336778e-07
"AT4G14630",188.823093723515,1863.29117418884,3.30339138425883,1.59762120252868e-221,4.37963619093198e-219
"AT4G14640",9.0256609787315,22.0620084383637,1.27860966292997,0.0105218104330998,0.0196608050047307
"AT4G14690",2225.40245729514,6874.23222666622,1.62696721823669,2.28844904513555e-16,1.59206101520437e-15
"AT4G14746",242.651641414872,517.487306699911,1.091980304832,3.75481063631521e-10,1.67476910246469e-09
"AT4G14805",0.312537553050295,6.35917694908054,4.26516152664793,0.0137005166440235,0.025095214184467
"AT4G14850",99.338802110995,211.418397351214,1.09072544168232,3.16615769587919e-09,1.29741208370945e-08
"AT4G15080",877.784361055475,1808.82105157871,1.04374986580753,8.28652927198565e-44,1.88771933872928e-42
"AT4G15120",58.1544706812994,120.230597599736,1.05064500534644,7.02906078026719e-06,2.07646234310399e-05
"AT4G15130",391.35261777131,3276.35291770611,3.06487350878762,3.8077577250099e-89,2.22252806159788e-87
"AT4G06305",5.42120915054989,17.7509431154155,1.7015350339667,0.0215490439000738,0.0379825895769867
"AT4G15420",519.008101164432,1678.52809479404,1.69326514498221,2.44427835912929e-43,5.48624686348081e-42
"AT4G15430",1285.09259765443,2593.80884185502,1.01329784889622,1.68311900970197e-12,9.03912339835102e-12
"AT4G15450",579.424104437648,1645.83894439177,1.50646449562792,3.58094475948134e-69,1.49859159934521e-67
"AT4G15470",3030.10020903956,6134.94473175523,1.01743885694669,1.52085434508315e-71,6.61422536744007e-70
"AT4G15490",1751.45119898616,5563.4818967629,1.66710542986466,4.81126272764285e-40,9.80661554127238e-39
"AT4G15700",22.5373472105756,83.6412581742585,1.89501009209248,5.95568776592456e-07,1.97777147288727e-06
"AT4G15770",1212.84625450905,2610.08604868451,1.10566032607322,3.30799023399991e-30,4.60664073796403e-29
"AT4G15910",1432.68158601408,16835.659403871,3.55466373102385,4.47651553197265e-118,4.04511207218773e-116
"AT4G16144",389.569080733146,881.504987867577,1.17868347370421,8.23971819496679e-41,1.72560209889098e-39
"AT4G16146",45.7410129160115,1549.26660811246,5.08225581192269,2.6193665679216e-156,3.73726932889773e-154
"AT4G16190",6334.12403583441,15066.6696781178,1.25007314742146,5.39979856729671e-34,8.95001939163757e-33
"AT4G16280",784.718124862225,1798.80624095288,1.19628761193014,8.95577245245661e-38,1.70572159480903e-36
"AT4G16500",588.203362832552,2073.71675265407,1.81795280783584,2.47965449233385e-63,9.32181976948556e-62
